record_id,age_group,postcode_group,income_range,occupation_group
743,30-49,20**,80k-100k,Finance
744,50-65,21**,100k-120k,Business
745,30-49,22**,80k-100k,Technology
746,30-49,20**,80k-100k,Business
747,50-65,21**,100k-120k,Healthcare
748,50-65,22**,100k-120k,Business
749,18-29,20**,40k-60k,Business
750,50-65,20**,120k-140k,Technology
751,18-29,22**,60k-80k,Healthcare
752,50-65,20**,120k-140k,Healthcare
753,18-29,20**,80k-100k,Technology
754,30-49,20**,80k-100k,Education
755,18-29,20**,80k-100k,Technology
756,30-49,21**,120k-140k,Management
757,30-49,20**,100k-120k,Technology
758,30-49,20**,100k-120k,Management
759,50-65,21**,80k-100k,Education
760,30-49,21**,80k-100k,Healthcare
761,50-65,20**,140k-160k,Management
762,50-65,22**,120k-140k,Technology
763,18-29,20**,80k-100k,Technology
764,30-49,20**,60k-80k,Business
765,18-29,20**,80k-100k,Healthcare
766,30-49,20**,80k-100k,Business
767,30-49,22**,80k-100k,Finance
768,50-65,20**,100k-120k,Business
769,18-29,20**,80k-100k,Technology
770,30-49,21**,80k-100k,Education
771,30-49,20**,80k-100k,Business
772,50-65,20**,100k-120k,Business
773,30-49,22**,60k-80k,Business
774,30-49,20**,80k-100k,Education
775,30-49,22**,80k-100k,Finance
776,50-65,20**,100k-120k,Finance
777,30-49,21**,80k-100k,Healthcare
778,50-65,21**,100k-120k,Finance
779,18-29,20**,80k-100k,Management
780,50-65,21**,100k-120k,Finance
781,50-65,21**,140k-160k,Technology
782,18-29,20**,60k-80k,Finance
783,50-65,22**,140k-160k,Technology
784,30-49,21**,100k-120k,Technology
785,30-49,21**,80k-100k,Business
786,50-65,21**,80k-100k,Healthcare
787,30-49,21**,100k-120k,Management
788,18-29,22**,60k-80k,Finance
789,18-29,20**,60k-80k,Business
790,50-65,20**,100k-120k,Healthcare
791,18-29,20**,60k-80k,Technology
792,30-49,22**,100k-120k,Management
793,50-65,22**,100k-120k,Business
794,30-49,21**,60k-80k,Business
795,30-49,22**,80k-100k,Business
796,18-29,20**,80k-100k,Education
797,18-29,21**,60k-80k,Finance
798,18-29,21**,80k-100k,Technology
799,30-49,20**,80k-100k,Business
800,30-49,21**,80k-100k,Education
801,30-49,20**,80k-100k,Business
802,30-49,22**,60k-80k,Technology
803,18-29,22**,60k-80k,Education
804,50-65,22**,120k-140k,Technology
805,50-65,21**,120k-140k,Technology
806,30-49,21**,100k-120k,Management
807,30-49,22**,80k-100k,Healthcare
808,18-29,21**,60k-80k,Healthcare
809,50-65,20**,100k-120k,Business
810,50-65,21**,80k-100k,Healthcare
811,50-65,20**,100k-120k,Finance
812,50-65,21**,120k-140k,Technology
813,50-65,21**,120k-140k,Technology
814,30-49,20**,60k-80k,Business
815,50-65,21**,100k-120k,Business
816,50-65,21**,100k-120k,Healthcare
817,50-65,21**,120k-140k,Technology
818,30-49,20**,80k-100k,Business
819,50-65,20**,80k-100k,Business
820,30-49,20**,100k-120k,Technology
821,18-29,21**,80k-100k,Technology
822,50-65,21**,100k-120k,Healthcare
823,18-29,21**,60k-80k,Business
824,18-29,22**,60k-80k,Business
825,50-65,21**,120k-140k,Technology
826,30-49,20**,80k-100k,Finance
827,30-49,21**,60k-80k,Business
828,30-49,21**,80k-100k,Technology
829,30-49,21**,80k-100k,Healthcare
830,50-65,21**,100k-120k,Business
831,30-49,21**,80k-100k,Business
832,18-29,20**,40k-60k,Business
833,30-49,20**,60k-80k,Technology
834,50-65,20**,100k-120k,Finance
835,50-65,21**,100k-120k,Business
836,18-29,20**,60k-80k,Business
837,50-65,21**,80k-100k,Education
838,50-65,21**,100k-120k,Business
839,30-49,22**,100k-120k,Technology
840,30-49,21**,80k-100k,Technology
841,30-49,21**,80k-100k,Technology
842,30-49,22**,80k-100k,Finance
843,50-65,22**,100k-120k,Education
844,50-65,20**,100k-120k,Healthcare
845,30-49,20**,80k-100k,Finance
846,30-49,20**,100k-120k,Management
847,50-65,20**,120k-140k,Technology
848,30-49,20**,80k-100k,Business
849,50-65,20**,120k-140k,Technology
850,18-29,22**,60k-80k,Finance
851,50-65,20**,120k-140k,Technology
852,50-65,20**,100k-120k,Education
853,30-49,21**,120k-140k,Technology
854,50-65,21**,100k-120k,Healthcare
855,18-29,21**,80k-100k,Technology
856,50-65,22**,120k-140k,Finance
857,30-49,20**,80k-100k,Business
858,18-29,22**,80k-100k,Technology
859,50-65,20**,100k-120k,Education
860,30-49,21**,80k-100k,Finance
861,30-49,20**,100k-120k,Finance
862,30-49,21**,100k-120k,Management
863,50-65,20**,80k-100k,Business
864,18-29,22**,80k-100k,Technology
865,18-29,20**,80k-100k,Technology
866,30-49,21**,80k-100k,Technology
867,50-65,22**,140k-160k,Technology
868,18-29,20**,60k-80k,Finance
869,30-49,21**,80k-100k,Technology
870,18-29,22**,60k-80k,Healthcare
871,50-65,21**,100k-120k,Finance
872,50-65,20**,120k-140k,Technology
873,30-49,20**,120k-140k,Technology
874,30-49,22**,100k-120k,Management
875,18-29,22**,60k-80k,Technology
876,18-29,22**,60k-80k,Healthcare
877,30-49,20**,100k-120k,Technology
878,18-29,20**,80k-100k,Technology
879,30-49,20**,80k-100k,Finance
880,18-29,20**,80k-100k,Technology
881,50-65,21**,80k-100k,Technology
882,30-49,22**,80k-100k,Education
883,50-65,21**,120k-140k,Technology
884,30-49,20**,80k-100k,Technology
885,18-29,22**,60k-80k,Business
886,30-49,20**,80k-100k,Healthcare
887,30-49,22**,60k-80k,Finance
888,30-49,21**,100k-120k,Management
889,50-65,20**,80k-100k,Business
890,50-65,20**,120k-140k,Finance
891,50-65,20**,120k-140k,Management
892,30-49,20**,80k-100k,Technology
893,30-49,20**,100k-120k,Technology
894,50-65,20**,100k-120k,Business
895,18-29,20**,60k-80k,Education
896,30-49,21**,80k-100k,Business
897,50-65,21**,100k-120k,Technology
898,18-29,20**,40k-60k,Business
899,30-49,20**,60k-80k,Finance
900,30-49,20**,100k-120k,Management
901,30-49,22**,100k-120k,Healthcare
902,18-29,21**,80k-100k,Management
903,30-49,20**,80k-100k,Technology
904,50-65,20**,100k-120k,Finance
905,30-49,21**,80k-100k,Healthcare
906,30-49,22**,80k-100k,Healthcare
907,18-29,20**,60k-80k,Finance
908,18-29,21**,60k-80k,Business
909,18-29,22**,60k-80k,Finance
910,18-29,22**,60k-80k,Technology
911,50-65,20**,100k-120k,Technology
912,30-49,21**,100k-120k,Management
913,18-29,20**,60k-80k,Education
914,50-65,20**,120k-140k,Technology
915,30-49,21**,80k-100k,Finance
916,30-49,22**,60k-80k,Business
917,30-49,21**,80k-100k,Business
918,18-29,21**,60k-80k,Business
919,30-49,20**,100k-120k,Technology
920,50-65,20**,120k-140k,Technology
921,18-29,20**,60k-80k,Technology
922,18-29,21**,60k-80k,Business
923,18-29,20**,100k-120k,Technology
924,50-65,20**,100k-120k,Healthcare
925,30-49,22**,80k-100k,Healthcare
926,30-49,21**,100k-120k,Technology
927,18-29,22**,80k-100k,Management
928,18-29,21**,60k-80k,Finance
929,30-49,21**,100k-120k,Technology
930,30-49,20**,80k-100k,Education
931,30-49,21**,80k-100k,Technology
932,30-49,20**,60k-80k,Business
933,30-49,21**,100k-120k,Education
934,30-49,20**,80k-100k,Management
935,18-29,20**,60k-80k,Healthcare
936,50-65,22**,80k-100k,Education
937,30-49,22**,80k-100k,Technology
938,50-65,20**,100k-120k,Finance
939,50-65,21**,100k-120k,Finance
940,18-29,22**,80k-100k,Technology
941,18-29,20**,60k-80k,Technology
942,30-49,21**,80k-100k,Education
943,50-65,21**,120k-140k,Technology
944,50-65,20**,120k-140k,Healthcare
945,50-65,21**,80k-100k,Technology
946,30-49,20**,80k-100k,Finance
947,30-49,20**,80k-100k,Education
948,30-49,20**,60k-80k,Finance
949,18-29,20**,40k-60k,Business
950,18-29,21**,80k-100k,Technology
951,30-49,20**,80k-100k,Healthcare
952,30-49,21**,80k-100k,Finance
953,30-49,20**,80k-100k,Finance
954,18-29,22**,80k-100k,Finance
955,18-29,20**,60k-80k,Finance
956,18-29,21**,60k-80k,Finance
957,50-65,22**,80k-100k,Technology
958,30-49,20**,100k-120k,Technology
959,30-49,22**,120k-140k,Management
960,30-49,21**,80k-100k,Technology
961,18-29,20**,60k-80k,Technology
962,30-49,20**,100k-120k,Technology
963,30-49,21**,100k-120k,Technology
964,30-49,20**,80k-100k,Technology
965,30-49,20**,60k-80k,Business
966,30-49,20**,100k-120k,Technology
967,18-29,21**,80k-100k,Technology
968,50-65,21**,100k-120k,Healthcare
969,30-49,20**,80k-100k,Healthcare
970,30-49,20**,80k-100k,Technology
971,30-49,20**,100k-120k,Technology
972,50-65,21**,100k-120k,Finance
973,50-65,20**,80k-100k,Business
974,30-49,20**,80k-100k,Healthcare
975,30-49,20**,100k-120k,Management
976,18-29,22**,60k-80k,Healthcare
977,30-49,21**,100k-120k,Management
978,50-65,20**,120k-140k,Management
979,30-49,20**,100k-120k,Technology
980,50-65,20**,80k-100k,Finance
981,18-29,21**,60k-80k,Business
982,50-65,20**,80k-100k,Finance
983,30-49,20**,80k-100k,Finance
984,50-65,20**,100k-120k,Technology
985,30-49,20**,80k-100k,Education
986,30-49,20**,60k-80k,Business
987,50-65,22**,100k-120k,Technology
988,50-65,20**,100k-120k,Business
989,30-49,21**,60k-80k,Business
990,18-29,20**,60k-80k,Business
991,18-29,21**,60k-80k,Finance
992,18-29,21**,80k-100k,Management
993,30-49,20**,60k-80k,Business
994,30-49,20**,100k-120k,Technology
995,18-29,21**,80k-100k,Technology
996,18-29,21**,80k-100k,Management
997,30-49,21**,80k-100k,Healthcare
998,30-49,20**,80k-100k,Finance
999,18-29,22**,80k-100k,Healthcare
1000,50-65,20**,100k-120k,Education
1001,50-65,21**,100k-120k,Business
1002,50-65,20**,100k-120k,Business
1003,30-49,20**,80k-100k,Finance
1004,50-65,22**,100k-120k,Technology
1005,30-49,20**,80k-100k,Business
1006,50-65,21**,100k-120k,Education
1007,50-65,20**,100k-120k,Business
1008,18-29,22**,60k-80k,Education
1009,30-49,20**,60k-80k,Education
1010,50-65,22**,120k-140k,Technology
1011,30-49,20**,80k-100k,Technology
1012,30-49,21**,80k-100k,Technology
1013,18-29,20**,60k-80k,Technology
1014,30-49,20**,100k-120k,Healthcare
1015,30-49,21**,100k-120k,Healthcare
1016,30-49,21**,100k-120k,Technology
1017,50-65,20**,100k-120k,Finance
1018,18-29,20**,60k-80k,Technology
1019,30-49,20**,80k-100k,Finance
1020,30-49,21**,100k-120k,Technology
1021,50-65,21**,120k-140k,Technology
1022,30-49,21**,80k-100k,Business
1023,50-65,21**,100k-120k,Technology
1024,50-65,20**,100k-120k,Healthcare
1025,18-29,20**,60k-80k,Education
1026,30-49,22**,120k-140k,Management
1027,30-49,20**,80k-100k,Finance
1028,18-29,21**,60k-80k,Technology
1029,50-65,20**,80k-100k,Business
1030,30-49,21**,60k-80k,Technology
1031,30-49,21**,60k-80k,Business
1032,18-29,20**,60k-80k,Technology
1033,50-65,20**,100k-120k,Finance
1034,18-29,21**,60k-80k,Finance
1035,30-49,20**,100k-120k,Finance
1036,30-49,21**,100k-120k,Technology
1037,30-49,21**,100k-120k,Technology
1038,30-49,21**,60k-80k,Business
1039,30-49,21**,60k-80k,Finance
1040,18-29,20**,80k-100k,Technology
1041,50-65,21**,100k-120k,Healthcare
1042,50-65,21**,100k-120k,Technology
1043,30-49,22**,100k-120k,Management
1044,50-65,21**,80k-100k,Finance
1045,18-29,22**,60k-80k,Healthcare
1046,50-65,21**,100k-120k,Business
1047,50-65,20**,80k-100k,Business
1048,30-49,20**,100k-120k,Technology
1049,30-49,20**,100k-120k,Technology
1050,18-29,20**,60k-80k,Healthcare
1051,50-65,20**,100k-120k,Finance
1052,18-29,21**,60k-80k,Healthcare
1053,50-65,20**,100k-120k,Education
1054,30-49,22**,100k-120k,Technology
1055,50-65,20**,100k-120k,Healthcare
1056,18-29,21**,100k-120k,Technology
1057,50-65,20**,120k-140k,Technology
1058,18-29,21**,60k-80k,Finance
1059,30-49,21**,100k-120k,Finance
1060,50-65,21**,80k-100k,Business
1061,18-29,21**,60k-80k,Finance
1062,50-65,22**,100k-120k,Business
1063,18-29,20**,60k-80k,Healthcare
1064,18-29,20**,60k-80k,Business
1065,18-29,20**,60k-80k,Education
1066,30-49,22**,60k-80k,Business
1067,30-49,20**,100k-120k,Technology
1068,30-49,22**,80k-100k,Finance
1069,50-65,20**,120k-140k,Technology
1070,30-49,22**,80k-100k,Healthcare
1071,50-65,20**,100k-120k,Education
1072,18-29,20**,80k-100k,Technology
1073,30-49,21**,120k-140k,Technology
1074,18-29,20**,80k-100k,Technology
1075,18-29,20**,60k-80k,Finance
1076,18-29,22**,60k-80k,Education
1077,30-49,21**,80k-100k,Education
1078,30-49,22**,100k-120k,Technology
1079,30-49,21**,80k-100k,Education
1080,30-49,21**,120k-140k,Technology
1081,50-65,21**,80k-100k,Education
1082,30-49,20**,80k-100k,Technology
1083,30-49,20**,80k-100k,Technology
1084,30-49,22**,60k-80k,Finance
1085,50-65,20**,100k-120k,Finance
1086,50-65,22**,80k-100k,Technology
1087,30-49,22**,100k-120k,Technology
1088,50-65,20**,80k-100k,Technology
1089,50-65,22**,100k-120k,Finance
1090,30-49,21**,100k-120k,Healthcare
1091,30-49,21**,60k-80k,Finance
1092,50-65,21**,120k-140k,Management
1093,50-65,20**,120k-140k,Technology
1094,50-65,21**,100k-120k,Education
1095,50-65,20**,100k-120k,Finance
1096,30-49,20**,100k-120k,Technology
1097,50-65,20**,100k-120k,Education
1098,50-65,20**,100k-120k,Finance
1099,50-65,20**,100k-120k,Finance
1100,30-49,22**,80k-100k,Education
1101,50-65,22**,100k-120k,Technology
1102,30-49,21**,80k-100k,Finance
1103,30-49,21**,80k-100k,Technology
1104,30-49,22**,60k-80k,Education
1105,50-65,22**,140k-160k,Management
1106,50-65,21**,100k-120k,Education
1107,18-29,20**,80k-100k,Management
1108,18-29,20**,60k-80k,Business
1109,50-65,20**,120k-140k,Management
1110,50-65,20**,120k-140k,Technology
1111,30-49,21**,80k-100k,Finance
1112,30-49,21**,80k-100k,Finance
1113,30-49,21**,100k-120k,Technology
1114,50-65,21**,80k-100k,Business
1115,30-49,21**,80k-100k,Finance
1116,50-65,21**,100k-120k,Healthcare
1117,30-49,20**,80k-100k,Technology
1118,30-49,21**,80k-100k,Education
1119,30-49,20**,100k-120k,Technology
1120,18-29,20**,60k-80k,Business
1121,30-49,20**,80k-100k,Technology
1122,30-49,20**,80k-100k,Finance
1123,18-29,20**,60k-80k,Business
1124,50-65,22**,100k-120k,Healthcare
1125,30-49,21**,80k-100k,Healthcare
1126,18-29,21**,60k-80k,Technology
1127,50-65,20**,100k-120k,Education
1128,50-65,20**,80k-100k,Finance
1129,50-65,20**,100k-120k,Finance
1130,30-49,20**,100k-120k,Technology
1131,50-65,20**,80k-100k,Business
1132,18-29,20**,60k-80k,Technology
1133,30-49,21**,120k-140k,Management
1134,30-49,22**,80k-100k,Healthcare
1135,30-49,21**,60k-80k,Business
1136,18-29,20**,60k-80k,Healthcare
1137,30-49,20**,80k-100k,Technology
1138,50-65,20**,120k-140k,Management
1139,30-49,21**,80k-100k,Technology
1140,50-65,20**,100k-120k,Business
1141,18-29,22**,60k-80k,Technology
1142,18-29,21**,80k-100k,Technology
1143,30-49,21**,100k-120k,Technology
1144,30-49,20**,100k-120k,Technology
1145,30-49,22**,80k-100k,Healthcare
1146,50-65,20**,140k-160k,Management
1147,50-65,21**,120k-140k,Technology
1148,50-65,20**,80k-100k,Business
1149,18-29,21**,80k-100k,Technology
1150,50-65,20**,100k-120k,Finance
1151,30-49,22**,80k-100k,Education
1152,30-49,20**,100k-120k,Technology
1153,30-49,22**,80k-100k,Finance
1154,30-49,20**,60k-80k,Finance
1155,50-65,20**,140k-160k,Technology
1156,50-65,20**,80k-100k,Business
1157,50-65,22**,100k-120k,Technology
1158,30-49,21**,60k-80k,Finance
1159,30-49,20**,60k-80k,Business
1160,18-29,20**,60k-80k,Technology
1161,50-65,21**,100k-120k,Education
1162,18-29,20**,60k-80k,Technology
1163,50-65,20**,120k-140k,Technology
1164,30-49,20**,80k-100k,Business
1165,30-49,20**,80k-100k,Education
1166,30-49,21**,80k-100k,Healthcare
1167,30-49,21**,80k-100k,Business
1168,18-29,22**,80k-100k,Technology
1169,18-29,21**,80k-100k,Technology
1170,30-49,22**,80k-100k,Business
1171,18-29,21**,60k-80k,Business
1172,50-65,22**,80k-100k,Technology
1173,30-49,20**,80k-100k,Business
1174,30-49,20**,80k-100k,Technology
1175,50-65,20**,100k-120k,Education
1176,50-65,22**,100k-120k,Business
1177,30-49,21**,80k-100k,Education
1178,50-65,20**,100k-120k,Business
1179,50-65,21**,100k-120k,Finance
1180,50-65,20**,120k-140k,Healthcare
1181,50-65,20**,80k-100k,Technology
1182,50-65,21**,80k-100k,Business
1183,18-29,20**,60k-80k,Business
1184,30-49,20**,80k-100k,Finance
1185,30-49,22**,100k-120k,Management
1186,30-49,20**,80k-100k,Finance
1187,30-49,21**,80k-100k,Business
1188,30-49,20**,80k-100k,Business
1189,30-49,20**,80k-100k,Technology
1190,30-49,21**,80k-100k,Technology
1191,18-29,21**,60k-80k,Technology
1192,50-65,20**,120k-140k,Management
1193,30-49,20**,80k-100k,Education
1194,30-49,21**,100k-120k,Education
1195,30-49,22**,100k-120k,Education
1196,18-29,22**,80k-100k,Technology
1197,18-29,21**,60k-80k,Education
1198,50-65,21**,100k-120k,Management
1199,18-29,21**,80k-100k,Technology
1200,50-65,20**,100k-120k,Healthcare
1201,50-65,20**,80k-100k,Finance
1202,30-49,21**,80k-100k,Finance
1203,50-65,20**,100k-120k,Education
1204,18-29,20**,60k-80k,Business
1205,30-49,21**,80k-100k,Business
1206,30-49,21**,80k-100k,Technology
1207,50-65,21**,100k-120k,Healthcare
1208,50-65,22**,120k-140k,Technology
1209,18-29,20**,80k-100k,Technology
1210,50-65,21**,100k-120k,Business
1211,50-65,21**,100k-120k,Healthcare
1212,50-65,20**,100k-120k,Finance
1213,30-49,21**,80k-100k,Finance
1214,18-29,21**,80k-100k,Healthcare
1215,30-49,20**,100k-120k,Management
1216,50-65,20**,80k-100k,Finance
1217,50-65,22**,100k-120k,Finance
1218,50-65,22**,120k-140k,Technology
1219,50-65,22**,120k-140k,Management
1220,50-65,21**,140k-160k,Technology
1221,30-49,21**,80k-100k,Business
1222,50-65,20**,120k-140k,Management
1223,18-29,20**,80k-100k,Management
1224,30-49,20**,100k-120k,Technology
1225,30-49,20**,60k-80k,Finance
1226,50-65,20**,100k-120k,Finance
1227,50-65,20**,120k-140k,Finance
1228,18-29,21**,60k-80k,Education
1229,50-65,20**,120k-140k,Management
1230,30-49,21**,80k-100k,Finance
1231,50-65,21**,100k-120k,Technology
1232,30-49,21**,80k-100k,Education
1233,18-29,20**,60k-80k,Finance
1234,30-49,21**,80k-100k,Education
1235,50-65,20**,100k-120k,Business
1236,30-49,20**,60k-80k,Business
1237,18-29,22**,100k-120k,Technology
1238,18-29,20**,80k-100k,Healthcare
1239,30-49,20**,80k-100k,Management
1240,18-29,20**,40k-60k,Business
1241,30-49,22**,60k-80k,Business
1242,18-29,20**,80k-100k,Technology
1243,18-29,22**,40k-60k,Business
1244,30-49,21**,80k-100k,Business
1245,18-29,21**,60k-80k,Education
1246,18-29,20**,100k-120k,Management
1247,18-29,21**,80k-100k,Healthcare
1248,30-49,21**,100k-120k,Technology
1249,30-49,20**,80k-100k,Education
1250,30-49,21**,80k-100k,Finance
1251,30-49,22**,100k-120k,Management
1252,18-29,21**,60k-80k,Education
1253,50-65,21**,100k-120k,Business
1254,18-29,21**,60k-80k,Education
1255,30-49,21**,80k-100k,Finance
1256,18-29,21**,80k-100k,Management
1257,50-65,21**,80k-100k,Business
1258,30-49,20**,80k-100k,Finance
1259,18-29,20**,80k-100k,Technology
1260,50-65,22**,80k-100k,Technology
1261,30-49,22**,60k-80k,Finance
1262,18-29,21**,60k-80k,Finance
1263,50-65,22**,120k-140k,Technology
1264,18-29,22**,60k-80k,Business
1265,18-29,20**,60k-80k,Technology
1266,18-29,21**,60k-80k,Finance
1267,50-65,20**,100k-120k,Finance
1268,30-49,22**,80k-100k,Business
1269,30-49,20**,80k-100k,Education
1270,50-65,21**,120k-140k,Technology
1271,50-65,20**,100k-120k,Business
1272,18-29,21**,80k-100k,Technology
1273,18-29,22**,60k-80k,Finance
1274,50-65,20**,120k-140k,Technology
1275,30-49,22**,80k-100k,Healthcare
1276,30-49,21**,100k-120k,Technology
1277,18-29,21**,60k-80k,Healthcare
1278,50-65,20**,120k-140k,Technology
1279,18-29,21**,80k-100k,Management
1280,18-29,20**,80k-100k,Technology
1281,50-65,21**,100k-120k,Healthcare
1282,18-29,20**,60k-80k,Finance
1283,30-49,22**,80k-100k,Healthcare
1284,18-29,20**,80k-100k,Technology
1285,50-65,20**,100k-120k,Finance
1286,18-29,20**,60k-80k,Business
1287,30-49,20**,100k-120k,Management
1288,50-65,20**,120k-140k,Technology
1289,30-49,21**,60k-80k,Business
1290,30-49,22**,100k-120k,Technology
1291,18-29,21**,60k-80k,Finance
1292,30-49,21**,80k-100k,Education
1293,30-49,22**,60k-80k,Business
1294,50-65,20**,100k-120k,Business
1295,50-65,20**,100k-120k,Education
1296,18-29,20**,60k-80k,Technology
1297,30-49,20**,80k-100k,Healthcare
1298,18-29,21**,60k-80k,Education
1299,30-49,20**,100k-120k,Education
1300,50-65,20**,120k-140k,Technology
1301,18-29,20**,60k-80k,Finance
1302,30-49,22**,60k-80k,Finance
1303,50-65,20**,140k-160k,Technology
1304,50-65,21**,100k-120k,Technology
1305,30-49,20**,60k-80k,Business
1306,50-65,21**,100k-120k,Finance
1307,30-49,21**,120k-140k,Technology
1308,30-49,22**,60k-80k,Business
1309,18-29,21**,60k-80k,Business
1310,18-29,21**,80k-100k,Healthcare
1311,18-29,21**,60k-80k,Finance
1312,50-65,21**,100k-120k,Technology
1313,18-29,21**,60k-80k,Business
1314,50-65,21**,100k-120k,Business
1315,30-49,20**,60k-80k,Business
1316,30-49,20**,60k-80k,Education
1317,50-65,21**,100k-120k,Finance
1318,30-49,21**,60k-80k,Business
1319,18-29,20**,60k-80k,Education
1320,50-65,22**,100k-120k,Finance
1321,50-65,21**,120k-140k,Management
1322,30-49,21**,100k-120k,Healthcare
1323,50-65,21**,120k-140k,Technology
1324,30-49,21**,80k-100k,Finance
1325,30-49,21**,80k-100k,Education
1326,50-65,21**,80k-100k,Technology
1327,30-49,20**,100k-120k,Technology
1328,50-65,20**,80k-100k,Finance
1329,18-29,21**,100k-120k,Technology
1330,50-65,22**,120k-140k,Technology
1331,30-49,22**,80k-100k,Education
1332,30-49,21**,80k-100k,Business
1333,50-65,22**,120k-140k,Technology
1334,18-29,20**,60k-80k,Finance
1335,50-65,20**,80k-100k,Business
1336,50-65,20**,120k-140k,Management
1337,18-29,20**,60k-80k,Technology
1338,18-29,21**,100k-120k,Management
1339,50-65,22**,80k-100k,Technology
1340,18-29,21**,60k-80k,Finance
1341,30-49,20**,80k-100k,Business
1342,30-49,20**,80k-100k,Business
1343,18-29,22**,60k-80k,Business
1344,30-49,22**,100k-120k,Technology
1345,30-49,21**,80k-100k,Business
1346,30-49,21**,60k-80k,Healthcare
1347,18-29,20**,60k-80k,Technology
1348,50-65,20**,100k-120k,Healthcare
1349,18-29,21**,80k-100k,Technology
1350,18-29,21**,80k-100k,Management
1351,18-29,22**,60k-80k,Business
1352,50-65,20**,120k-140k,Management
1353,50-65,21**,80k-100k,Healthcare
1354,50-65,21**,120k-140k,Management
1355,30-49,21**,100k-120k,Healthcare
1356,50-65,20**,100k-120k,Business
1357,18-29,21**,60k-80k,Finance
1358,18-29,21**,60k-80k,Finance
1359,30-49,20**,80k-100k,Finance
1360,50-65,21**,100k-120k,Technology
1361,18-29,20**,80k-100k,Management
1362,50-65,22**,100k-120k,Finance
1363,30-49,20**,80k-100k,Education
1364,30-49,20**,80k-100k,Business
1365,50-65,21**,100k-120k,Healthcare
1366,50-65,22**,100k-120k,Finance
1367,30-49,21**,80k-100k,Healthcare
1368,30-49,21**,120k-140k,Technology
1369,50-65,20**,80k-100k,Business
1370,50-65,22**,100k-120k,Education
1371,50-65,22**,120k-140k,Technology
1372,50-65,21**,100k-120k,Finance
1373,18-29,21**,60k-80k,Finance
1374,30-49,21**,80k-100k,Management
1375,18-29,22**,60k-80k,Healthcare
1376,18-29,21**,80k-100k,Technology
1377,30-49,20**,100k-120k,Technology
1378,30-49,20**,80k-100k,Education
1379,18-29,21**,60k-80k,Healthcare
1380,30-49,20**,60k-80k,Business
1381,50-65,21**,80k-100k,Business
1382,30-49,20**,80k-100k,Management
1383,18-29,21**,60k-80k,Business
1384,50-65,21**,100k-120k,Finance
1385,50-65,21**,100k-120k,Technology
1386,50-65,20**,80k-100k,Technology
1387,30-49,21**,80k-100k,Healthcare
1388,30-49,20**,80k-100k,Business
1389,18-29,20**,80k-100k,Technology
1390,30-49,21**,100k-120k,Management
1391,30-49,20**,100k-120k,Finance
1392,30-49,21**,80k-100k,Business
1393,18-29,20**,60k-80k,Finance
1394,50-65,21**,100k-120k,Technology
1395,50-65,20**,80k-100k,Finance
1396,50-65,21**,100k-120k,Finance
1397,30-49,21**,80k-100k,Business
1398,30-49,20**,80k-100k,Finance
1399,50-65,21**,80k-100k,Business
1400,30-49,20**,100k-120k,Technology
1401,30-49,22**,80k-100k,Finance
1402,30-49,21**,80k-100k,Healthcare
1403,50-65,22**,80k-100k,Technology
1404,30-49,20**,80k-100k,Finance
1405,50-65,20**,100k-120k,Education
1406,18-29,20**,60k-80k,Business
1407,30-49,20**,60k-80k,Business
1408,50-65,21**,100k-120k,Finance
1409,30-49,20**,60k-80k,Finance
1410,30-49,20**,60k-80k,Finance
1411,18-29,20**,80k-100k,Technology
1412,50-65,21**,80k-100k,Business
1413,50-65,21**,80k-100k,Technology
1414,50-65,21**,100k-120k,Education
1415,30-49,20**,80k-100k,Business
1416,30-49,20**,80k-100k,Healthcare
1417,18-29,21**,60k-80k,Technology
1418,30-49,20**,120k-140k,Management
1419,30-49,22**,80k-100k,Healthcare
1420,30-49,22**,120k-140k,Technology
1421,30-49,22**,80k-100k,Education
1422,18-29,21**,60k-80k,Finance
1423,18-29,21**,60k-80k,Education
1424,18-29,20**,80k-100k,Management
1425,30-49,21**,60k-80k,Business
1426,30-49,21**,100k-120k,Technology
1427,30-49,22**,80k-100k,Healthcare
1428,30-49,20**,80k-100k,Healthcare
1429,18-29,20**,60k-80k,Business
1430,50-65,20**,100k-120k,Finance
1431,30-49,21**,100k-120k,Management
1432,30-49,22**,80k-100k,Technology
1433,30-49,20**,80k-100k,Technology
1434,30-49,22**,120k-140k,Technology
1435,50-65,21**,100k-120k,Education
1436,30-49,21**,80k-100k,Management
1437,30-49,22**,100k-120k,Technology
1438,18-29,20**,60k-80k,Finance
1439,50-65,21**,120k-140k,Technology
1440,30-49,21**,80k-100k,Education
1441,50-65,21**,80k-100k,Finance
1442,30-49,21**,120k-140k,Technology
1443,30-49,21**,60k-80k,Business
1444,18-29,21**,60k-80k,Finance
1445,50-65,21**,120k-140k,Management
1446,18-29,21**,60k-80k,Healthcare
1447,30-49,20**,120k-140k,Technology
1448,30-49,21**,80k-100k,Business
1449,18-29,20**,80k-100k,Technology
1450,30-49,20**,60k-80k,Education
1451,50-65,21**,120k-140k,Finance
1452,30-49,21**,80k-100k,Business
1453,50-65,21**,80k-100k,Business
1454,18-29,20**,60k-80k,Technology
1455,50-65,22**,100k-120k,Finance
1456,30-49,21**,80k-100k,Technology
1457,18-29,21**,80k-100k,Technology
1458,18-29,21**,60k-80k,Technology
1459,18-29,20**,60k-80k,Technology
